"116","/trajectory_follow/ackermann_cmd","2017-04-06 20:51:10","2017-04-06 20:59:51","0"
"117","/trajectory_follow/ackermann_cmd","2017-04-06 20:59:51","2017-04-06 21:12:26","0.358572"
"118","/dbw_joy/ackermann_cmd","2017-04-06 21:12:26","2017-04-06 21:13:07","0.00930461"
"119","/trajectory_follow/ackermann_cmd","2017-04-06 21:13:07","2017-04-06 21:29:13","0.706154"
"120","/dbw_joy/ackermann_cmd","2017-04-06 21:29:13","2017-04-06 21:32:06","0.241117"
"121","None","2017-04-06 21:32:06","2017-04-06 21:32:11","0"
"122","/trajectory_follow/ackermann_cmd","2017-04-06 22:55:35","2017-04-07 00:02:08","0.645032"
"123","/trajectory_follow/ackermann_cmd","2017-04-07 00:02:08","2017-04-07 00:03:50","0.0741823"
"124","/dbw_joy/ackermann_cmd","2017-04-06 22:03:50","2017-04-06 22:04:05","0.0108553"
"125","/trajectory_follow/ackermann_cmd","2017-04-06 22:04:05","2017-04-06 22:08:46","0.387837"
"126","/dbw_joy/ackermann_cmd","2017-04-06 22:08:46","2017-04-06 22:09:24","0.00383227"
"127","/dbw_joy/ackermann_cmd","2017-04-06 22:09:24","2017-04-06 22:10:14","0.019295"
"128","/dbw_joy/ackermann_cmd","2017-04-06 21:53:48","2017-04-06 21:53:59","0.00954395"
"129","/trajectory_follow/ackermann_cmd","2017-04-06 21:53:59","2017-04-06 21:56:36","0.0882448"
"130","/dbw_joy/ackermann_cmd","2017-04-06 21:56:36","2017-04-06 21:57:25","0.0173243"
"131","/trajectory_follow/ackermann_cmd","2017-04-06 21:57:25","2017-04-06 22:00:12","0.208008"
"132","/dbw_joy/ackermann_cmd","2017-04-06 22:00:12","2017-04-06 22:00:35","0.0240313"
"133","/trajectory_follow/ackermann_cmd","2017-04-06 22:00:35","2017-04-06 22:03:50","0.236296"
"134","/trajectory_follow/ackermann_cmd","2017-04-06 22:51:40","2017-04-06 22:52:47","0.0513914"
"135","/dbw_joy/ackermann_cmd","2017-04-06 22:52:47","2017-04-06 22:53:04","0.0143468"
"136","/trajectory_follow/ackermann_cmd","2017-04-06 22:53:04","2017-04-06 22:55:17","0.141202"
"137","/dbw_joy/ackermann_cmd","2017-04-06 22:55:17","2017-04-06 22:55:35","0.0216963"
"138","/trajectory_follow/ackermann_cmd","2017-04-06 22:27:56","2017-04-06 22:29:00","0.082169"
"139","/dbw_joy/ackermann_cmd","2017-04-06 22:29:00","2017-04-06 22:29:55","0.0297859"
"140","/dbw_joy/ackermann_cmd","2017-04-06 22:29:55","2017-04-06 22:30:43","0.0299137"
"141","/trajectory_follow/ackermann_cmd","2017-04-06 22:30:43","2017-04-06 22:39:33","0.478043"
"142","/dbw_joy/ackermann_cmd","2017-04-06 22:39:33","2017-04-06 22:39:48","0.0168622"
"143","/trajectory_follow/ackermann_cmd","2017-04-06 22:39:48","2017-04-06 22:43:22","0.228939"
"144","/dbw_joy/ackermann_cmd","2017-04-06 21:32:11","2017-04-06 21:37:50","0"
"145","/trajectory_follow/ackermann_cmd","2017-04-06 21:37:50","2017-04-06 21:38:57","0.021167"
"146","/dbw_joy/ackermann_cmd","2017-04-06 21:38:57","2017-04-06 21:39:16","0.0143648"
"147","/trajectory_follow/ackermann_cmd","2017-04-06 21:39:16","2017-04-06 21:53:48","0.226047"
"148","/trajectory_follow/ackermann_cmd","2017-04-07 19:05:19","2017-04-07 19:07:01","0.0510129"
"149","/dbw_joy/ackermann_cmd","2017-04-07 19:05:13","2017-04-07 19:05:19","0.00642133"
"150","/dbw_joy/ackermann_cmd","2017-04-07 19:07:01","2017-04-07 19:07:10","0.00559964"
"151","/trajectory_follow/ackermann_cmd","2017-04-07 19:07:10","2017-04-07 19:07:16","0.00931528"
"152","/dbw_joy/ackermann_cmd","2017-04-07 19:07:16","2017-04-07 19:08:37","0.0129705"
"153","/trajectory_follow/ackermann_cmd","2017-04-07 19:08:37","2017-04-07 19:10:49","0.0288323"
"154","/dbw_joy/ackermann_cmd","2017-04-07 19:10:49","2017-04-07 19:10:54","0.00838866"
"155","/trajectory_follow/ackermann_cmd","2017-04-07 19:10:54","2017-04-07 19:30:38","0.368027"
"156","/dbw_joy/ackermann_cmd","2017-04-07 19:30:38","2017-04-07 19:31:03","0.0256284"
"157","/trajectory_follow/ackermann_cmd","2017-04-07 19:31:03","2017-04-07 19:31:12","0.00465014"
"158","/dbw_joy/ackermann_cmd","2017-04-07 17:35:14","2017-04-07 17:35:25","0.0133048"
"159","/trajectory_follow/ackermann_cmd","2017-04-07 17:35:25","2017-04-07 17:35:37","0.0183828"
"160","/dbw_joy/ackermann_cmd","2017-04-07 17:35:37","2017-04-07 17:35:45","0.0100203"
"161","/trajectory_follow/ackermann_cmd","2017-04-07 17:35:45","2017-04-07 18:52:08","0.152027"
"162","/dbw_joy/ackermann_cmd","2017-04-07 18:52:08","2017-04-07 18:52:47","0.0549612"
"163","/trajectory_follow/ackermann_cmd","2017-04-07 18:52:47","2017-04-07 18:53:15","0.0466818"
"164","/dbw_joy/ackermann_cmd","2017-04-07 18:53:15","2017-04-07 19:02:28","0.0611196"
"165","/trajectory_follow/ackermann_cmd","2017-04-07 19:02:28","2017-04-07 19:03:23","0.0287663"
"166","/dbw_joy/ackermann_cmd","2017-04-07 19:03:23","2017-04-07 19:04:03","0.0417108"
"167","/trajectory_follow/ackermann_cmd","2017-04-07 19:04:03","2017-04-07 19:05:13","0.0817902"
"168","None","2017-04-07 16:54:55","2017-04-07 16:54:55","0"
"169","/trajectory_follow/ackermann_cmd","2017-04-07 16:57:02","2017-04-07 16:57:28","0.019405"
"170","/dbw_joy/ackermann_cmd","2017-04-07 16:54:55","2017-04-07 16:57:02","0.00000482749"
"171","/dbw_joy/ackermann_cmd","2017-04-07 16:57:28","2017-04-07 16:57:35","0.00309722"
"172","/dbw_joy/ackermann_cmd","2017-04-07 16:58:02","2017-04-07 16:58:16","0.0217786"
"173","/trajectory_follow/ackermann_cmd","2017-04-07 17:32:27","2017-04-07 17:34:37","0.059836"
"174","/trajectory_follow/ackermann_cmd","2017-04-07 16:58:16","2017-04-07 17:32:27","0.105337"
"175","/trajectory_follow/ackermann_cmd","2017-04-07 16:57:35","2017-04-07 16:58:02","0.0401292"
"176","/dbw_joy/ackermann_cmd","2017-04-07 17:34:37","2017-04-07 17:35:01","0.0202318"
"177","/trajectory_follow/ackermann_cmd","2017-04-07 17:35:01","2017-04-07 17:35:14","0.0112229"
"178","/dbw_joy/ackermann_cmd","2017-04-07 19:31:12","2017-04-07 19:31:23","0.00152498"
"179","/trajectory_follow/ackermann_cmd","2017-04-07 19:31:23","2017-04-07 19:32:18","0.00597313"
"180","/trajectory_follow/ackermann_cmd","2017-04-07 19:32:18","2017-04-07 19:37:08","0.365897"
"181","/dbw_joy/ackermann_cmd","2017-04-07 19:37:08","2017-04-07 19:37:53","0.016666"
"182","/trajectory_follow/ackermann_cmd","2017-04-07 19:37:53","2017-04-07 19:38:04","0.0123698"
"183","/dbw_joy/ackermann_cmd","2017-04-07 19:40:59","2017-04-07 19:41:12","0.0149225"
"184","/dbw_joy/ackermann_cmd","2017-04-07 19:47:29","2017-04-07 19:49:54","0.0390328"
"185","/dbw_joy/ackermann_cmd","2017-04-07 19:38:04","2017-04-07 19:38:12","0.0122573"
"186","/trajectory_follow/ackermann_cmd","2017-04-07 19:38:12","2017-04-07 19:40:59","0.17628"
"187","/trajectory_follow/ackermann_cmd","2017-04-07 19:41:12","2017-04-07 19:47:29","0.248531"
"188","None","2017-04-05 16:11:38","2017-04-05 16:12:40","0"
"193","/dbw_joy/ackermann_cmd","2017-04-05 16:12:40","2017-04-05 16:26:20","0"
"195","/trajectory_follow/ackermann_cmd","2017-04-04 23:18:37","2017-04-04 23:24:36","0"
